"dat[, 6]" "Temperature" "Humidity" "Wind.Speed" "general.diffuse.flows" "diffuse.flows"
"50841" 9795.918367 14.54 80.7 0.075 0.048 0.137
"46242" 12803.85542 13.74 86.8 0.072 0.048 0.156
"2664" 17274.21687 10.37 67.41 0.082 128.7 133.1
"36402" 17962.49234 24.62 75.1 0.26 35.26 28.62
"8598" 15323.22581 21.22 56.24 0.085 360.1 398.3
"43723" 11438.29787 17.83 74.5 0.08 32.39 29.39
"3010" 25810.12048 12.79 61.44 0.083 0.073 0.13
"24437" 20611.93846 23.65 70.1 0.067 615.6 67.99
"36360" 15279.59142 27.48 47.58 0.261 744 96.9
"51517" 15765.66627 15.93 64.52 0.088 8.76 8.94
"37212" 13114.44331 19.65 74.3 0.302 86.5 73.3
"25017" 20830.52308 28.61 34.29 4.918 516.2 56.25
"8686" 11160 13.52 85.5 0.08 1.27 1.072
"45347" 16510.84337 17.46 76.1 0.079 0.091 0.07
"25553" 19790.76923 25.35 63.01 4.921 740 105.5
"30457" 28546.94561 29.95 35.98 4.905 845 49.67
"2082" 15689.63855 14.05 80 0.081 323.5 162.3
"36026" 13832.23698 19.84 87.5 0.295 0.073 0.122
"17816" 17023.48178 22.59 48.95 0.083 487.8 508.6
"7057" 19398.75377 13.42 76.6 0.068 0.037 0.193
"23169" 27518.03077 20.44 62.82 0.075 0.077 0.107
"51112" 13835.29412 16.01 72.7 0.075 0.051 0.148
"8353" 17899.41709 14.53 62.55 0.081 0.022 0.126
"10783" 25455.48387 11.72 79.7 0.084 0.077 0.156
"35876" 14679.46885 22.45 87.8 0.321 0.102 0.156
"47358" 16204.33735 16.02 68.52 4.92 0.048 0.07
"36141" 19892.29826 22.25 84.9 0.341 0.08 0.107
"10465" 16734.19355 16.61 68.16 0.072 263.9 231.4
"8326" 25199.27638 15.28 61.38 0.079 0.267 0.208
"22332" 23920.24615 20.43 89.2 0.067 0.055 0.1
"20070" 15035.46559 19.79 80.7 0.068 455.4 411.7
"45848" 10716.14458 12.98 89 0.082 167.1 82
"48467" 9807.442977 14.99 71.8 0.082 252.1 242.4
"11437" 13680 13.14 83.7 0.078 162.2 153.5
"25982" 19607.63077 24.97 66.41 4.916 624 168.1
"12083" 24149.03226 13.74 60.91 0.084 0.077 0.108
"34347" 21402.88401 27.01 65.05 4.925 759 147.6
"38288" 20910.15322 21.63 84 4.923 0.077 0.126
"8085" 14246.59296 11.76 68.86 0.084 0.033 0.156
"28385" 24968.03347 24.93 84.6 4.93 0.062 0.152
"39457" 13930.21277 20.55 61.75 4.917 0.077 0.067
"16801" 17972.36364 22.34 37.77 0.076 639.9 175.9
"6553" 17100.54271 16.55 67.39 0.079 519.6 387.1
"23530" 13717.66154 21.04 43.88 0.08 618.3 611.7
"41435" 16404.62006 22.53 68.57 0.067 103.7 40.09
"18619" 11234.33198 15.65 89.7 4.913 33.44 29.24
"15242" 28445.09091 18 71.3 0.076 0.271 0.248
"12680" 14841.29032 16 78.7 4.911 0.059 0.104
"45919" 19813.01205 17.61 72.9 0.078 0.059 0.093
"19639" 14843.07692 19.13 82 4.917 341.9 293.5
"2754" 14330.60241 8.64 64.04 0.081 0.048 0.1
"11079" 23614.83871 11.87 85.9 0.074 0.062 0.171
"7395" 11340.54271 10.69 70.2 0.086 13.08 13.24
"12580" 12507.09677 14.57 65.41 4.921 257.9 257.4
"43169" 17805.22796 20.22 58.71 4.922 0.475 0.497
"48530" 11109.72389 13.47 68.49 4.918 0.048 0.1
"14877" 11525.81818 15.51 84.4 0.082 13.96 12.39
"6254" 14738.65327 10.4 83.8 0.08 335.7 87.1
"41101" 11613.37386 23.43 47.09 0.089 327.3 145.1
"33743" 16383.19749 20.13 61.95 4.929 136.9 26.14
"34923" 16617.93103 29.5 40.55 4.928 803 38.21
"12676" 16101.29032 16.14 78.4 4.912 0.029 0.167
"47608" 10143.61446 19.18 62.83 0.074 432.8 61.12
"211" 16325.78313 14.55 64.11 0.077 360.7 41.43
"40397" 13930.21277 21.88 59 4.926 617.5 193.1
"32990" 22438.11912 21.94 70.5 0.073 0.102 0.093
"51697" 11893.39736 9.38 78.8 0.081 0.059 0.093
"41828" 11164.01216 19.6 87.9 1.915 44.61 39.02
"10040" 16832.90323 19.2 61.01 4.923 303.4 276.8
"46640" 16539.75904 17.24 68.75 0.079 0.048 0.104
"9257" 10991.6129 11.85 79.9 0.084 0.015 0.211
"33674" 35312.3511 22.93 49.85 4.931 0.804 0.674
"10705" 11101.93548 10.82 82.6 0.091 31.49 28.14
"6725" 16735.8392 13.61 67.42 0.083 123.1 123.7
"8271" 14819.69849 14.84 63.35 0.079 328.4 124.8
"1625" 14972.53012 11.22 68.54 0.075 0.066 0.141
"1295" 18586.98795 14.74 76.9 0.076 0.07 0.096
"32960" 37328.65204 24.52 60.55 0.072 0.073 0.1
"329" 14579.27711 10.89 77.5 0.082 0.099 0.111
"41673" 9646.68693 19.84 92.8 0.068 127.2 101.4
"20518" 17588.98785 17.7 68.17 0.07 290.8 237.4
"46638" 16834.6988 17.5 71.7 0.081 0.033 0.107
"39048" 9678.447395 19.63 84.8 4.917 0.077 0.107
"32708" 21216.30094 22.58 62.35 4.912 0.073 0.115
"47525" 11219.27711 11.93 82.5 0.083 0.055 0.137
"43916" 13717.59036 20.63 41.79 0.083 0.08 0.096
"32740" 19488.90282 23.45 64.19 4.915 321.2 25.15
"5201" 14304.48241 10.54 48.25 0.085 0.059 0.119
"49819" 13685.47419 15.49 54.97 0.08 0.059 0.126
"19627" 11549.1498 17.83 85.8 4.915 23.92 20.47
"28956" 25913.9749 27.12 44.11 0.077 0.077 0.148
"51630" 10135.89436 13.69 64.94 0.086 475.6 48.29
"50301" 6759.183673 11.63 83.5 0.082 0.07 0.093
"37880" 12879.10112 23.6 59.45 4.917 0.088 0.093
"4283" 20784.57831 16.79 74.2 4.91 45.26 45.9
"24861" 20310.64615 28.91 30.82 4.916 796 45.96
"63" 14671.80723 5.996 69.85 4.93 282.7 31.96
"16932" 17733.81818 23.57 42.34 0.086 872 61.7
"38291" 20610.09193 21.27 85 4.92 0.077 0.115
"35779" 15403.14607 24.61 75.1 0.298 710 230.8
"42911" 13253.25228 20.71 67.9 0.083 0.073 0.096
"30155" 25088.53556 28.37 42.35 4.906 581.6 32.9
"23586" 23093.16923 22.76 41.03 0.082 310.6 306.2
"38370" 13873.42186 23.01 73.5 4.922 350.8 234.6
"29815" 31131.71548 25.79 47.62 4.906 0.077 0.133
"19932" 15367.77328 21.25 59.62 0.081 619.4 519.2
"18288" 18749.1498 17.7 68.86 0.082 0.069 0.185
"27083" 23805.18828 26.14 45.55 4.916 0.091 0.126
"50663" 15275.87035 15.2 78.2 0.082 0.066 0.163
"11383" 15427.74194 11.56 82.4 0.08 0.077 0.141
"13990" 16034.90909 13.53 89.7 0.069 0.044 0.197
"46391" 10837.59036 12.22 86.3 4.919 0.037 0.133
"41874" 19876.96049 18.7 90 0.108 0.351 0.326
"17112" 27537.45455 21.45 51.62 0.067 13.07 12.53
"33624" 24761.37931 26.5 54.28 4.925 647 210
"40344" 12908.93617 14.27 71.4 4.918 0.084 0.1
"52235" 15540.93637 13.74 49.33 0.081 47.93 61.01
"12786" 24375.48387 22.81 46.48 4.917 90.4 102.9
"691" 25804.33735 13.19 66.46 0.083 0.051 0.126
"33371" 27271.22257 26.47 78 4.924 127.7 101
"37717" 19139.20327 22.4 85.2 4.913 0.055 0.163
"1830" 15747.46988 16.37 72.2 0.071 139.4 139.5
"20973" 17390.76923 21.68 71 4.921 788 60.76
"27457" 27805.85774 36.65 24.28 4.912 696.7 69.24
"46928" 15787.95181 11.18 71.4 4.916 0.048 0.07
"35644" 16150.35751 25.86 52.78 0.289 784 75.7
"29386" 29215.73222 25.75 50.52 4.905 0.077 0.122
"44336" 16904.09639 17.01 81.6 0.07 0.062 0.082
"44989" 15637.59036 19.86 78.2 0.074 277 154.6
"8465" 24956.1407 15.31 64.69 0.081 22.38 21.99
"963" 17355.18072 15.44 65.04 0.072 237.6 272.2
"2319" 14475.18072 10.76 68.06 0.088 0.073 0.104
"41900" 15050.69909 18.05 92.3 0.068 0.088 0.093
"28375" 29324.1841 25.35 85.2 4.916 0.091 0.163
"37018" 14049.9285 20.66 56.25 0.275 0.095 0.067
"48477" 9726.770708 14 75.1 0.081 98.9 102.4
"45537" 12641.92771 18.07 70.4 0.07 0.059 0.167
"15871" 15074.90909 15.8 91.7 0.066 0.037 0.115
"37242" 13979.32584 21.97 57.03 4.923 361.8 295.8
"29754" 33107.94979 35.03 34.75 4.908 809 63.79
"42877" 19900.30395 21.77 74.9 0.081 10.03 9.12
"26215" 26154.97908 22.14 70.8 4.919 0.121 0.059
"37190" 9543.125638 18.1 87.4 0.241 0.088 0.107
"23565" 18621.04615 23.53 38.74 0.082 374.9 229.2
"49298" 7496.758703 6.21 87.6 0.081 2.463 2.437
"2858" 26099.27711 10.43 72 0.082 0.059 0.1
"14146" 14562.90909 14.48 89.5 0.068 0.048 0.171
"25384" 16718.76923 19.52 89.1 4.911 18.42 13.64
"23861" 21610.33846 26.09 35.04 0.074 638 32.49
"12184" 16449.67742 20.2 52.97 0.083 760 233.2
"2322" 14376.86747 10.13 73.4 0.084 0.059 0.126
"48258" 9340.696279 16.18 63.57 0.088 0.04 0.159
"50723" 9478.991597 11.7 87.6 0.083 0.022 0.156
"35124" 21133.72829 22.14 61.05 4.924 0.095 0.074
"7650" 15497.00503 13.14 60.11 0.085 0.04 0.096
"18632" 14300.89069 18.72 85 4.912 262.9 215.5
"15314" 13533.09091 11.83 85.9 0.081 146.1 128.7
"50003" 9225.45018 11.61 67.22 0.083 0.051 0.1
"30902" 26512.85266 29.46 51.63 4.905 799 105.6
"1619" 14851.08434 10.57 68.23 0.076 0.051 0.145
"27304" 28046.86192 29.39 54.93 4.91 831 93.7
"38544" 13620.42901 23.56 69.96 4.957 529.2 95.3
"9351" 22465.16129 10.31 80.8 0.076 0.044 0.119
"15887" 12317.09091 15.82 92.8 0.067 43.38 38.59
"9279" 14655.48387 14.42 67.52 0.078 575 216.5
"47836" 9270.361446 16.67 70.2 4.921 0.091 0.141
"32553" 24153.47962 21.09 64.37 4.911 0.091 0.082
"32804" 37948.58934 25.88 54.72 4.907 100.8 115.9
"3843" 16331.56627 18.21 42.5 0.083 309.7 153.9
"41906" 13609.24012 17.8 92.6 0.077 0.066 0.1
"43194" 14414.58967 16.66 77.2 4.921 0.066 0.104
"33440" 18086.52038 23.79 82.6 4.919 0.08 0.144
"51696" 12112.36495 9.7 79 0.084 0.048 0.119
"38287" 21163.14607 21.68 83.8 4.917 0.069 0.13
"32555" 22660.81505 21.53 56.43 4.911 0.069 0.078
"19591" 16580.40486 17.89 86.2 4.914 0.059 0.107
"3883" 22421.20482 11.68 71.8 0.087 0.073 0.104
"8976" 10405.16129 14.71 77.1 4.918 0.926 0.957
"27187" 28806.0251 27.98 62.26 4.906 175.4 172.8
"20449" 19116.43725 18 83.1 0.066 0.051 0.115
"28053" 33987.61506 26.6 73.9 4.914 121.8 122.3
"3347" 14816.38554 9.21 77.2 0.086 0.062 0.104
"50703" 9438.655462 13.11 84.2 0.087 0.04 0.152
"27731" 29986.94561 29.32 64.44 4.908 876 82.8
"40954" 11572.5228 20.45 70.8 0.079 328.2 44.11
"9586" 16687.74194 15.74 68.09 0.077 433.1 382.3
"1991" 25983.61446 14.41 75.6 0.073 0.044 0.145
"15820" 28916.36364 16.12 86.2 0.069 0.059 0.122
"50187" 9669.147659 16.19 59.39 0.078 128.7 130.5
"101" 16522.40964 15.48 57.73 0.075 195.7 231.6
"42683" 10189.42249 20.12 78.4 4.915 140.1 113.2
"3930" 14394.21687 11.85 50.02 0.087 0.044 0.141
"31526" 37124.01254 26.88 84.7 4.91 0.08 0.137
"23685" 17534.03077 22.31 51.22 0.082 928 211
"22418" 18656.49231 22.21 78.2 0.068 352.9 253.7
"22200" 17669.90769 20.05 83.5 0.068 0.073 0.137
"12962" 17192.72727 16.78 86.2 0.072 0.026 0.119
"19" 15140.24096 5.169 77.9 0.083 0.066 0.108
"29486" 30625.60669 31.25 38.15 4.908 345.6 265.9
"18550" 25809.23077 20.04 80.1 4.92 50.94 51.87
"14565" 15941.81818 15.23 88.3 0.071 0.059 0.089
"3024" 20506.98795 13.02 70.9 0.084 0.059 0.148
"20318" 15105.4251 17.57 78.2 0.067 0.055 0.104
"32307" 21071.84953 23.14 49.18 4.903 311.9 29.4
"17059" 17943.27273 22.96 42.74 0.083 793 48.41
"35035" 11467.04801 20.17 75.8 4.917 11.18 8.6
"25157" 22372.43077 24.42 69.21 4.924 620.1 56.17
"24697" 17882.58462 27.76 46.76 0.081 880 65.6
"48006" 7581.686747 9.3 83.1 0.082 58.77 37.4
"49673" 13385.83433 16.58 58.04 0.084 0.07 0.122
"40383" 12558.78419 18.75 62.43 4.919 481.7 74
"2584" 23323.37349 14.27 65.51 0.08 0.044 0.137
"18119" 25302.02429 20.54 61.9 0.074 38.02 41.13
"5640" 14194.49246 11.38 65.88 4.915 0.033 0.078
"49164" 9778.631453 11.14 58.53 0.085 236.5 28.22
"13111" 17297.45455 15.57 85.3 0.068 0.037 0.119
"31569" 17580.94044 25.63 91.3 4.91 0.088 0.148
"44081" 10155.18072 15.89 81.3 0.082 0.048 0.126
"28157" 30902.76151 28.79 65.33 4.912 855 212.8
"18806" 17408.25911 21.65 70.5 4.926 842 226.3
"29677" 27956.48536 22.87 65.69 4.906 0.088 0.1
"11222" 23690.32258 11.75 79 0.08 0.04 0.178
"7631" 21106.49246 13.44 60.81 0.086 0.051 0.141
"8364" 14634.45226 15.11 57.91 0.083 0.077 0.104
"9690" 11026.45161 12.1 85.1 0.078 0.059 0.137
"17828" 24952.22672 20.95 45.68 0.084 104.6 115.7
"43763" 16054.46809 17.09 64.91 0.082 0.055 0.122
"23387" 14089.84615 19.87 53.39 0.082 270.7 207.5
"14083" 27764.36364 14.44 89.9 0.071 13.19 12.08
"37001" 15973.85087 21.48 52.92 0.297 0.095 0.082
"24536" 15318.64615 22.21 74.9 0.069 528.9 478.6
"12847" 14609.03226 15.18 84.5 0.081 0.048 0.163
"25274" 19719.87692 24.19 66.74 4.923 885 59.81
"12801" 24671.6129 18.9 62.53 0.069 0.048 0.1
"14102" 27008 14.37 89.7 0.071 0.117 0.122
"30402" 23250.87866 22.21 68.4 4.905 0.062 0.133
"14526" 27886.54545 15.68 80.2 0.068 0.062 0.085
"47921" 17609.63855 16.78 72.7 0.069 0.062 0.056
"17160" 15453.09091 14.23 80.7 0.078 0.029 0.171
"10932" 26477.41935 11.83 84.1 0.074 0.084 0.111
"8164" 16000.64322 18.11 53.1 0.084 414.8 439.8
"24210" 24416.49231 20.06 87.1 0.066 0.04 0.141
"45664" 11427.46988 19.12 72.7 0.07 0.073 0.096
"27982" 19310.46025 23.89 81.6 4.912 57.25 44.12
"3834" 16406.74699 17.91 42.47 0.087 492.3 46.78
"4535" 16249.56784 11.6 57.96 4.923 626.3 668.4
"34365" 21107.96238 27.28 66.89 4.923 691 193.6
"17359" 18416.84211 25.12 42.01 0.075 846 60.66
"31257" 27138.80878 25.83 88.6 4.908 0.059 0.163
"47354" 16314.21687 16.55 65.42 4.917 0.059 0.059
"1540" 16077.10843 19.23 45 0.084 95.8 98
"8525" 13767.09677 10.64 88.5 0.09 0.026 0.126
"15660" 19357.09091 18.73 66.6 0.074 143.5 134.9
"11973" 13755.48387 9.71 65.59 0.084 0.04 0.152
"42359" 11537.5076 17.48 90.2 4.915 0.066 0.13
"46660" 11352.28916 14.93 55.1 0.086 0.033 0.1
"18580" 16866.07287 18.58 86.8 4.916 0.059 0.1
"20622" 13251.49798 16.79 77.9 4.92 0.062 0.13
"38731" 16591.62411 20.91 78.9 4.914 0.058 0.137
"22647" 11124.18462 19.74 87.9 0.065 8.09 6.483
"28847" 21027.61506 22.5 57.95 4.911 184.3 162.7
"31817" 34150.721 28.79 53.38 4.907 0.11 0.074
"22144" 22301.53846 22.12 70.4 0.068 250.4 247.9
"25620" 31086.27692 23.68 76.4 4.926 0.106 0.052
"17391" 16714.49393 25.09 37.5 0.074 241.4 260.8
"10265" 11438.70968 8.95 87.4 0.09 0.033 0.159
"30567" 17219.81191 23.59 77.9 4.91 1.931 1.386
"37736" 13461.57303 20.97 89.4 4.916 0.077 0.144
"25505" 20168.86154 20.25 89.5 4.919 0.066 0.152
"28718" 28649.37238 31.46 30.12 4.917 673.4 52
"33705" 22414.04389 21.62 56.09 4.92 0.08 0.111
"7495" 15016.52261 15.19 61.52 0.077 0.062 0.111
"34572" 17243.88715 24.14 91.1 4.917 0.08 0.137
"36682" 15120.73544 25.41 43.45 0.278 319.1 44.47
"24745" 28752.73846 26.65 36.99 4.919 63.29 70.9
"14128" 16069.81818 14.39 90.3 0.068 0.07 0.174
"7420" 17691.01508 15.51 54.52 0.084 731 773
"7111" 11936.80402 13.69 71.3 0.076 21.65 21.59
"607" 13966.26506 6.998 77.3 0.083 0.077 0.148
"33869" 18646.26959 19.68 77.1 4.912 0.106 0.126
"38472" 12167.19101 18.48 88.1 4.918 0.088 0.122
"47538" 9796.626506 10.65 85.3 0.081 0.059 0.1
"22670" 14385.23077 22.2 75.3 0.068 651.3 620.4
"27107" 14309.62343 23.68 48.46 4.913 0.135 0.126
"10759" 16861.93548 12.91 77.6 0.086 51.18 48.47
"67" 15591.3253 7.54 64.21 4.916 371.1 33.43
"26441" 25070.46025 26.47 70.8 4.926 698.8 348.7
"21666" 14767.28745 22.78 67.91 4.924 770 447.4
"35554" 22151.58325 22.99 68.69 0.285 0.062 0.1
"7796" 13928.20101 14.85 70.1 0.081 0.037 0.171
"36981" 19974.66803 22.8 51.02 0.284 4.72 4.275
"42826" 10224.43769 19.13 91.7 4.922 186.4 116.5
"16269" 21201.45455 16.25 75.2 0.085 0.015 0.126
"48532" 10758.22329 13.33 69.63 4.921 0.055 0.119
"41118" 13177.38602 25.6 43.59 0.092 748 202.8
"13660" 28945.45455 15.77 72.1 0.07 0.044 0.096
"12063" 18301.93548 16 55.37 0.08 200.9 221.4
"30891" 27138.80878 29.38 53.46 4.908 804 105.6
"24461" 29065.84615 21.68 81.4 0.067 3.639 2.987
"4320" 19396.62651 17.12 70.5 4.916 0.048 0.133
"13960" 25989.81818 14.31 82.5 0.073 0.048 0.152
"51761" 9288.835534 10.62 75.4 0.086 320.6 160.6
"4275" 16048.19277 17.24 71.3 4.916 65.39 66.71
"23310" 28522.33846 21.37 58.78 0.085 0.329 0.322
"19363" 18142.83401 20.87 67.69 4.926 832 456.3
"7772" 21320.68342 15.06 57.68 0.082 0.022 0.137
"24381" 12234.83077 20.15 87.1 0.068 65.86 49.61
"33761" 23822.44514 24.15 51.85 4.921 675.2 46.66
"40201" 12331.18541 17.14 63.06 4.92 0.088 0.104
"50016" 6476.830732 10.95 71.5 0.086 0.113 0.156
"20708" 21541.7004 20.15 61.9 4.924 38.33 32.41
"44815" 9860.240964 19.02 82.9 0.068 0.04 0.159
"1292" 20067.46988 14.86 76.1 0.073 0.091 0.108
"14174" 17152 15.18 85.7 0.071 208.5 191.9
"12766" 15810.96774 25.99 36.07 4.915 663.1 51.59
"35514" 16750.48008 25.77 52.25 0.315 692.8 124.7
"21522" 15111.25506 22.79 72.4 4.927 795 416.1
"42882" 19421.76292 21.99 65.37 0.086 0.128 0.119
"44376" 10270.84337 15.07 86.5 0.073 0.059 0.063
"2102" 17424.57831 18.97 51.5 0.084 530.7 514.3
"9120" 9731.612903 11.34 61.82 4.921 12.25 11.25
"25199" 29668.43077 21.65 80.8 4.92 0.062 0.085
"44881" 16568.6747 21.27 67.74 0.073 294.2 312.1
"44696" 9021.686747 19.94 74.1 0.069 68.41 55.56
"12759" 17518.06452 26.64 39.61 4.922 769 45.94
"51258" 14100.36014 13.03 78.9 0.074 0.055 0.126
"19460" 15478.54251 17.58 85.8 4.912 0.055 0.1
"32717" 19627.33542 21.79 65.79 4.912 0.066 0.122
"47101" 10253.49398 7.65 79.5 4.914 0.051 0.111
"6366" 13841.36683 11.02 72.6 0.083 0.059 0.104
"2391" 18020.24096 14.11 47.31 0.082 497.2 549.5
"51866" 9415.606242 14.67 60.61 0.08 0.099 0.096
"28085" 30661.75732 25.29 82.4 4.915 0.08 0.141
"32534" 33795.61129 23.08 49.96 4.905 0.102 0.085
"44879" 16533.9759 21.43 65.98 0.072 290.3 299.2
"41223" 9068.93617 15.59 83.8 0.091 0.084 0.119
"45610" 19818.79518 20.2 62.74 0.075 80 91
"3043" 14758.55422 12.43 71 0.082 0.044 0.126
"39207" 9307.783453 15.92 78 4.917 0.073 0.089
"34919" 16304.95298 28.73 44.35 4.926 756 39.66
"7279" 17743.11558 12.14 83.2 0.077 206.2 201.8
"38945" 10813.97344 22.24 73 4.918 593.5 57.18
"8088" 13951.35678 11.73 67.69 0.087 0.062 0.119
"43389" 7738.358663 14.76 87.1 4.915 0.644 0.504
"39691" 12576.29179 27.3 41.55 4.921 347.1 170.2
"38615" 12714.36159 18.32 90.1 4.915 0.091 0.126
"49682" 10712.12485 17.05 56.17 0.087 0.048 0.152
"387" 16435.66265 15.23 67.66 0.076 234.7 257.7
"43770" 14537.14286 17.35 61.14 0.084 0.051 0.107
"20767" 12277.89474 14.49 88.6 4.921 0.055 0.1
"42057" 11385.77508 19.61 88.6 4.923 0.106 0.122
"51567" 9490.516206 8.56 88.1 0.082 0.077 0.178
"25138" 21031.38462 24.18 68.61 4.92 916 76.9
"52319" 6920.528211 10.99 49.47 0.079 0.077 0.115
"28078" 34945.60669 25.39 81 4.916 0.091 0.122
"13497" 18245.81818 19.25 67.62 0.072 428.3 433
"41400" 12885.59271 22.77 67.7 0.069 653.1 157.4
"47461" 10479.03614 20.66 43.74 4.919 475.4 50.94
"6204" 15091.77889 9.29 91 0.079 0.037 0.178
"36049" 12084.82125 20.23 88.6 0.298 156.1 38.69
"35081" 14608.86619 28.53 41.25 4.924 740 70.3
"17913" 14108.50202 18.31 59.53 4.915 555.1 558.6
"11034" 17158.06452 11.53 87.9 0.084 110.6 98.9
"6388" 11595.25628 13.75 59.3 0.083 64.52 64.22
"22566" 19194.09231 22.2 80.1 0.068 174.1 141.9
"23961" 13339.56923 21.78 66.65 0.069 581.2 584.9
"18295" 16370.52632 17.53 71.9 0.08 0.08 0.104
"15120" 21893.81818 14.93 79.9 0.081 0.033 0.163
"3070" 11068.91566 12.39 64.91 0.083 0.051 0.145
"3032" 16863.61446 13.09 66.81 0.08 0.07 0.085
"32958" 37942.57053 24.94 59.12 0.072 0.084 0.074
"23034" 25905.23077 22.24 64.68 0.081 0.091 0.104
"38853" 21092.54341 22.11 79 4.924 0.154 0.163
"18784" 16469.63563 20.92 70.9 4.915 730 428.9
"50287" 9081.392557 12.22 84.7 0.08 0.037 0.189
"36292" 15585.53626 23.05 63.82 0.282 0.095 0.063
"45417" 13411.08434 13.58 83.3 0.084 202.3 58.62
"50735" 7001.20048 11.06 87.3 0.082 0.026 0.197
"8766" 25374.19355 15.3 82.2 4.916 0.026 0.126
"17653" 17192.55061 28.47 26.66 0.077 802 285
"30369" 39946.44351 24.12 62.09 4.913 0.095 0.111
"41455" 18896.53495 19.65 79.1 0.071 0.077 0.07
"42780" 10913.06991 18.58 85.9 4.915 0.08 0.1
"27989" 21907.28033 24.43 78.2 4.913 197.9 154.6
"45075" 13214.45783 15.15 88.6 0.073 0.069 0.093
"2075" 13839.03614 10.43 86.7 0.085 124 111.8
"9098" 13709.03226 11.97 63.82 4.922 0.044 0.115
"47722" 10415.42169 17.07 73.9 4.915 165.3 44.26
"27633" 39072.80335 26.36 65.89 4.91 0.113 0.104
"9190" 24874.83871 14.11 55.11 0.076 0.648 0.667
"3013" 25127.71084 12.86 62.8 0.078 0.044 0.093
"36312" 13296.8335 20.98 69.89 0.288 0.073 0.096
"25603" 23051.81538 25.35 67.18 4.921 180 172.7
"25258" 15484.06154 23.13 68.45 4.918 592 217.1
"32114" 29281.5047 26.22 41.61 4.904 0.073 0.13
"33874" 15937.80564 19.68 76.1 4.915 0.08 0.137
"52311" 9502.040816 11.36 48.4 0.078 0.066 0.111
"48242" 11455.46218 14.84 75 0.082 0.059 0.137
"35263" 24881.5526 20.27 59.69 4.922 0.08 0.096
"3320" 15978.79518 8.77 78.6 0.084 0.066 0.108
"47368" 14683.37349 14.74 69.56 4.919 0.051 0.056
"21724" 27220.08097 21.28 78.1 0.071 2.911 2.479
"9052" 25269.67742 13.53 57.88 4.919 0.059 0.115
"15898" 15650.90909 16.48 92.9 0.073 150.8 127
"37217" 13849.88764 19.23 78 0.278 100.8 85
"52041" 8297.719088 12.46 73.5 0.084 123.8 32.94
"343" 13110.36145 8.4 85.3 0.082 64.8 27.42
"30691" 22227.46082 25.56 89.6 4.907 0.088 0.159
"19440" 19034.81781 17.92 87 4.923 0.059 0.13
"36439" 12420.18386 21.06 87.3 0.282 0.088 0.13
"9349" 23156.12903 10.01 81.3 0.077 0.07 0.074
"43877" 11739.75904 20.51 36.89 0.083 89.4 71.4
"2501" 12746.0241 13.28 48.58 0.083 6.588 6.82
"24991" 17817.6 28.22 35.22 4.917 923 48.47
"45808" 11462.16867 13.51 86 0.081 0.066 0.093
"1249" 16256.38554 16.3 69.26 0.073 183.7 188
"32453" 20807.02194 22.32 47.49 4.908 353 55.29
"51149" 9133.253301 14.99 77.2 0.073 0.037 0.163
"474" 14995.66265 5.291 88.3 0.09 0.033 0.13
"31732" 22751.09718 25.97 88.8 4.908 53.16 39.93
"41621" 12418.7234 19.78 91.6 0.07 0.051 0.126
"41542" 12080.24316 23.01 70.6 0.066 132.2 112.3
"42863" 12290.33435 20.64 81 0.081 33.14 27.57
"48341" 10412.48499 16.53 63.65 0.083 29.95 28.79
"35632" 14914.81103 25.03 51.78 0.281 578.9 118.5
"3034" 16383.61446 13.16 65.01 0.083 0.077 0.096
"48142" 6211.764706 15.49 77.7 0.081 0.07 0.148
"42091" 7837.568389 17.06 89.6 4.965 0.077 0.111
"26979" 17816.23431 24.36 63.67 4.924 334.3 306.9
"49383" 14958.94358 11.62 71.2 0.083 0.055 0.171
"11512" 22093.54839 13.16 81.3 0.083 0.044 0.185
"6407" 16029.58794 16.32 52.15 0.083 603.7 160.5
"21289" 26508.82591 24.42 54.17 0.077 23.86 21.88
"27820" 22075.98326 23.88 84.4 4.91 0.055 0.156
"32390" 34674.35737 21.49 51.45 4.905 0.08 0.085
"15176" 15197.09091 13.44 86.8 0.084 381.2 247.4
"10214" 23847.09677 13.77 73.4 0.085 0.033 0.089
"29339" 32499.41423 30.91 30.88 4.909 449.5 29.07
"8396" 11004.78392 12.76 66.46 0.084 0.048 0.185
"20028" 15886.63968 19.04 87.4 0.065 0.055 0.167
"51403" 14221.36855 10.78 88 0.084 0.029 0.167
"24204" 26944.98462 20.27 86.4 0.07 0.066 0.126
"51104" 15569.7479 16.06 70.7 0.072 0.026 0.133
"34600" 11562.13166 24.49 91.8 4.92 0.091 0.137
"33274" 25634.10658 24.74 89.4 4.92 0.084 0.144
"42927" 11234.04255 20.63 66.47 0.084 0.037 0.122
"18391" 16516.2753 24 47.85 0.073 537.1 578.5
"42586" 16795.6231 21 73.5 4.92 19.65 16.81
"10108" 15178.06452 11.81 81 0.083 0.037 0.178
"34271" 25658.18182 23.17 86.7 4.924 0.088 0.111
"34997" 16662.22676 22 75.5 4.918 0.08 0.115
"19136" 26275.62753 26.75 30.65 0.081 0.077 0.074
"8737" 16316.12903 21.73 55.74 0.082 479.5 497.7
"2981" 17372.53012 13.21 48.88 0.085 264 320
"30092" 34722.67782 26.52 45.88 4.909 0.095 0.089
"46232" 13555.66265 14.21 87.7 0.072 0.037 0.145
"46515" 11687.71084 14.1 70.6 0.081 0.055 0.104
