"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21"
1 1215 3 10 9 1 2 1 12 1694 3264 1 8 10 1 1 1 3 1 5 1
1 140 1 2 9 1 2 1 12 1663 3618 1 8 10 1 1 1 3 1 5 1
1 1185 3 2 9 1 2 1 9 1668 3210 1 8 13 1 1 1 3 1 5 1
1 1571 1 10 8 1 2 1 12 1711 3263 1 8 13 1 1 1 3 1 1 1
1 1239 3 2 9 1 2 1 9 1706 3643 1 8 13 1 1 1 3 1 2 3
1 1602 1 2 9 1 2 1 12 1760 3909 1 8 10 1 1 1 3 1 2 3
1 1554 3 11 8 1 2 1 12 1713 3905 1 8 13 1 1 1 3 1 2 3
1 1646 3 10 8 1 2 1 9 1784 3990 1 8 13 1 1 1 3 1 1 3
1 1626 1 11 9 1 2 1 12 1824 4445 1 8 13 1 1 1 3 1 5 1
1 1222 3 2 8 1 2 1 12 1737 3923 1 8 13 1 1 1 3 1 5 3
1 1192 3 2 8 1 2 1 12 1696 3944 1 8 13 1 1 1 3 1 1 1
1 1556 1 10 12 1 2 1 9 1765 3931 1 8 13 1 1 1 3 1 2 3
1 1213 1 2 8 1 2 1 12 1742 3651 1 8 10 1 1 1 3 1 5 3
1 1238 3 10 9 1 2 1 9 1732 3965 1 8 13 1 1 1 3 1 2 1
1 1223 3 11 8 1 2 1 12 1733 3937 1 8 13 1 1 1 3 1 2 1
1 1611 1 11 9 1 2 1 12 1738 3685 1 8 10 1 1 1 3 1 2 3
1 1228 3 10 8 1 2 1 12 1716 3671 1 8 10 1 1 1 3 1 1 3
1 1225 3 10 12 1 2 1 9 1735 3901 1 8 10 1 1 1 3 1 1 3
1 1216 1 2 8 1 2 1 12 1676 3657 1 8 13 1 1 1 3 1 1 3
1 1579 3 11 12 1 2 1 12 1748 3899 1 8 13 1 1 1 3 1 2 1
1 1214 1 11 9 1 2 1 9 1684 3689 1 8 13 1 1 1 3 1 5 1
1 1218 3 10 9 1 2 1 12 1777 3979 1 8 10 1 1 1 3 1 1 3
1 1207 1 10 12 1 2 1 12 1703 3678 1 8 13 1 1 1 3 1 5 1
1 1182 3 10 9 1 2 1 12 1723 3674 1 8 13 1 1 1 3 1 2 1
1 1228 3 11 9 1 2 1 12 1742 3892 1 8 10 1 1 1 3 1 5 1
1 1587 3 2 8 1 2 1 12 1738 3937 1 8 10 1 1 1 3 1 2 1
1 1231 3 10 9 1 2 1 9 1728 3704 1 8 13 1 1 1 3 1 1 1
1 1213 3 10 9 1 2 1 12 1689 3647 1 8 10 1 1 1 3 1 5 1
1 1620 3 11 8 1 2 1 9 1804 3985 1 8 13 1 1 1 3 1 5 3
1 1561 1 11 9 1 2 1 12 1726 3898 1 8 10 1 1 1 3 1 1 3
1 1562 1 10 9 1 2 1 9 1731 3677 1 8 10 1 1 1 3 1 1 1
1 1597 1 2 8 1 2 1 9 1765 4211 1 8 10 1 1 1 3 1 5 1
1 1561 3 2 12 1 2 1 12 1730 3716 1 8 13 1 1 1 3 1 2 1
1 1586 1 11 12 1 2 1 12 1768 3912 1 8 13 1 1 1 3 1 5 3
1 1586 1 11 9 1 2 1 9 1763 3991 1 8 10 1 1 1 3 1 5 3
1 1186 3 11 12 1 2 1 12 1671 3654 1 8 10 1 1 1 3 1 2 1
1 1589 3 2 12 1 2 1 9 1738 3921 1 8 10 1 1 1 3 1 2 1
1 1232 3 11 9 1 2 1 12 1699 3620 1 8 13 1 1 1 3 1 2 1
1 1579 1 2 12 1 2 1 9 1710 3248 1 8 13 1 1 1 3 1 5 3
1 1573 3 11 12 1 2 1 12 1717 3672 1 8 10 1 1 1 3 1 5 3
1 1557 1 2 12 1 2 1 12 1750 4226 1 8 13 1 1 1 3 1 5 3
1 1237 3 11 9 1 2 1 12 1700 3921 1 8 10 1 1 1 3 1 5 1
1 1588 3 11 8 1 2 1 9 1760 3923 1 8 10 1 1 1 3 1 1 3
1 1600 3 2 12 1 2 1 9 1789 3971 1 8 13 1 1 1 3 1 1 1
1 1554 1 10 9 1 2 1 12 1719 3635 1 8 13 1 1 1 3 1 5 3
1 1556 1 10 12 1 2 1 12 1748 3920 1 8 13 1 1 1 3 1 2 3
1 1195 1 10 12 1 2 1 12 1701 3681 1 8 13 1 1 1 3 1 1 3
1 1562 3 2 12 1 2 1 9 1711 3683 1 8 10 1 1 1 3 1 5 3
1 1243 1 2 9 1 2 1 9 1790 3903 1 8 10 1 1 1 3 1 1 3
1 1584 1 2 12 1 2 1 12 1793 4196 1 8 10 1 1 1 3 1 1 1
1 1554 3 10 8 1 2 1 12 1696 3925 1 8 13 1 1 1 3 1 2 1
1 1197 1 11 8 1 2 1 12 1706 3692 1 8 13 1 1 1 3 1 5 1
1 1594 3 10 8 1 2 1 9 1763 3913 1 8 13 1 1 1 3 1 5 1
1 1581 3 10 12 1 2 1 12 1783 3970 1 8 13 1 1 1 3 1 5 1
1 1202 3 10 9 1 2 1 9 1672 3688 1 8 13 1 1 1 3 1 2 1
1 1221 3 11 12 1 2 1 12 1710 3713 1 8 10 1 1 1 3 1 1 3
1 1239 3 10 8 1 2 1 9 1714 3647 1 8 13 1 1 1 3 1 1 3
1 1233 3 2 9 1 2 1 9 1678 3646 1 8 10 1 1 1 3 1 5 1
1 1216 3 10 9 1 2 1 12 1774 4178 1 8 13 1 1 1 3 1 2 3
1 1581 3 10 12 1 2 1 12 1733 3894 1 8 10 1 1 1 3 1 1 3
1 1558 1 11 12 1 2 1 9 1697 3674 1 8 13 1 1 1 3 1 2 3
1 1614 3 10 12 1 2 1 12 1743 3919 1 8 10 1 1 1 3 1 2 3
1 1229 3 11 8 1 2 1 9 1702 3656 1 8 13 1 1 1 3 1 2 3
1 1573 3 11 9 1 2 1 12 1762 3942 1 8 10 1 1 1 3 1 1 1
1 1568 3 11 12 1 2 1 9 1720 3692 1 8 13 1 1 1 3 1 5 3
1 1558 3 10 12 1 2 1 12 1739 3703 1 8 13 1 1 1 3 1 1 1
1 1564 3 11 8 1 2 1 12 1722 3689 1 8 10 1 1 1 3 1 5 3
1 1591 3 2 9 1 2 1 9 1754 3941 1 8 10 1 1 1 3 1 1 1
1 1593 3 10 9 1 2 1 9 1770 3937 1 8 10 1 1 1 3 1 1 1
1 1578 3 2 12 1 2 1 12 1762 3959 1 8 10 1 1 1 3 1 2 3
1 1213 3 2 9 1 2 1 12 1733 3909 1 8 10 1 1 1 3 1 2 3
1 1214 1 2 12 1 2 1 12 1711 3638 1 8 13 1 1 1 3 1 2 1
1 1592 1 2 8 1 2 1 12 1719 3954 1 8 10 1 1 1 3 1 2 3
1 1214 1 2 9 1 2 1 9 1637 3623 1 8 10 1 1 1 3 1 1 1
1 1200 3 10 12 1 2 1 12 1660 3253 1 8 13 1 1 1 3 1 5 3
1 1208 3 2 8 1 2 1 12 1674 3927 1 8 10 1 1 1 3 1 2 3
1 1226 3 11 12 1 2 1 9 1743 3949 1 8 10 1 1 1 3 1 5 1
1 1569 3 11 8 1 2 1 9 1704 3909 1 8 13 1 1 1 3 1 1 1
1 1615 1 11 9 1 2 1 12 1713 3717 1 8 13 1 1 1 3 1 1 1
1 1216 3 10 8 1 2 1 12 1713 3676 1 8 13 1 1 1 3 1 5 3
1 1193 1 11 12 1 2 1 12 1719 3245 1 8 10 1 1 1 3 1 1 3
1 1236 1 11 9 1 2 1 12 1746 3706 1 8 10 1 1 1 3 1 5 1
1 1610 3 10 9 1 2 1 12 1767 3990 1 8 13 1 1 1 3 1 5 3
1 1587 3 2 12 1 2 1 12 1733 3906 1 8 13 1 1 1 3 1 2 3
1 1170 1 2 8 1 2 1 9 1642 2340 1 8 13 1 1 1 3 1 5 3
1 1605 1 2 12 1 2 1 12 1735 3712 1 8 10 1 1 1 3 1 1 1
1 1571 3 2 12 1 2 1 9 1728 3656 1 8 13 1 1 1 3 1 1 3
1 1601 3 11 12 1 2 1 9 1701 3692 1 8 10 1 1 1 3 1 2 1
1 1565 1 2 12 1 2 1 12 1770 3949 1 8 13 1 1 1 3 1 1 1
1 1586 3 11 8 1 2 1 12 1780 4156 1 8 10 1 1 1 3 1 2 3
1 1564 3 10 12 1 2 1 9 1751 3929 1 8 13 1 1 1 3 1 1 3
1 1198 3 2 9 1 2 1 12 1707 3630 1 8 10 1 1 1 3 1 1 3
1 1586 3 10 8 1 2 1 9 1707 3943 1 8 13 1 1 1 3 1 1 3
1 1222 1 11 8 1 2 1 9 1643 3647 1 8 10 1 1 1 3 1 1 1
1 1219 1 2 9 1 2 1 12 1755 3693 1 8 13 1 1 1 3 1 2 1
1 1215 1 2 9 1 2 1 9 1725 3938 1 8 10 1 1 1 3 1 2 3
1 1565 3 11 9 1 2 1 12 1721 3911 1 8 10 1 1 1 3 1 5 3
1 1573 1 2 8 1 2 1 12 1755 3922 1 8 13 1 1 1 3 1 5 1
1 1225 1 2 8 1 2 1 9 1701 3685 1 8 10 1 1 1 3 1 1 3
1 1215 1 2 8 1 2 1 9 1714 3925 1 8 13 1 1 1 3 1 2 3
1 1233 1 10 9 1 2 1 9 1760 3694 1 8 13 1 1 1 3 1 2 1
1 1600 3 10 8 1 2 1 12 1761 3928 1 8 13 1 1 1 3 1 1 3
1 1223 1 2 9 1 2 1 12 1720 3644 1 8 13 1 1 1 3 1 1 1
1 1560 3 11 12 1 2 1 9 1673 3706 1 8 13 1 1 1 3 1 5 3
1 1573 1 11 9 1 2 1 12 1708 4159 1 8 10 1 1 1 3 1 1 1
1 1243 1 11 12 1 2 1 9 1674 3684 1 8 13 1 1 1 3 1 1 1
1 1196 1 2 8 1 2 1 9 1792 4161 1 8 13 1 1 1 3 1 5 1
1 1242 1 10 8 1 2 1 12 1737 3717 1 8 13 1 1 1 3 1 1 3
1 1230 3 11 12 1 2 1 9 1691 3666 1 8 10 1 1 1 3 1 1 3
1 1225 1 11 9 1 2 1 9 1695 3690 1 8 10 1 1 1 3 1 2 3
1 1203 3 10 8 1 2 1 12 1733 3688 1 8 10 1 1 1 3 1 2 1
1 1226 3 2 8 1 2 1 12 1728 3645 1 8 10 1 1 1 3 1 2 3
1 1215 1 10 12 1 2 1 9 1737 3949 1 8 10 1 1 1 3 1 5 1
1 1228 1 11 9 1 2 1 12 1687 3622 1 8 13 1 1 1 3 1 1 3
1 1555 1 2 9 1 2 1 9 1689 3679 1 8 10 1 1 1 3 1 2 3
1 1204 1 2 9 1 2 1 12 1682 3702 1 8 13 1 1 1 3 1 2 1
1 1574 3 11 8 1 2 1 12 1743 3973 1 8 10 1 1 1 3 1 2 1
1 1600 1 11 8 1 2 1 12 1746 4161 1 8 13 1 1 1 3 1 2 1
1 1235 3 11 8 1 2 1 12 1692 3626 1 8 13 1 1 1 3 1 2 1
1 1584 1 11 8 1 2 1 9 1758 3977 1 8 10 1 1 1 3 1 5 3
1 1565 3 10 8 1 2 1 9 1721 3674 1 8 10 1 1 1 3 1 5 3
1 1576 1 2 8 1 2 1 12 1708 3910 1 8 10 1 1 1 3 1 1 1
1 1621 1 2 12 1 2 1 9 1739 3921 1 8 13 1 1 1 3 1 5 1
1 1594 3 10 12 1 2 1 9 1692 3710 1 8 13 1 1 1 3 1 2 1
1 1589 3 11 12 1 2 1 9 1791 4149 1 8 13 1 1 1 3 1 2 3
1 1239 3 10 9 1 2 1 12 1730 3656 1 8 13 1 1 1 3 1 2 1
1 1569 3 2 12 1 2 1 9 1705 3695 1 8 10 1 1 1 3 1 2 1
1 1182 1 10 9 1 2 1 9 1713 3642 1 8 13 1 1 1 3 1 2 3
1 1614 1 2 12 1 2 1 12 1732 3685 1 8 10 1 1 1 3 1 2 3
1 1239 3 10 8 1 2 1 12 1731 3651 1 8 10 1 1 1 3 1 1 3
1 1561 3 10 9 1 2 1 9 1732 3959 1 8 10 1 1 1 3 1 1 1
1 1565 3 11 12 1 2 1 9 1771 3977 1 8 13 1 1 1 3 1 5 3
1 1226 1 2 8 1 2 1 12 1705 3660 1 8 10 1 1 1 3 1 1 3
1 1232 3 2 12 1 2 1 9 1701 3960 1 8 13 1 1 1 3 1 5 1
1 1572 1 11 9 1 2 1 12 1702 3681 1 8 13 1 1 1 3 1 2 1
1 1559 1 11 9 1 2 1 9 1708 3692 1 8 10 1 1 1 3 1 2 3
1 1226 3 10 12 1 2 1 12 1682 3901 1 8 10 1 1 1 3 1 2 3
1 1222 1 10 9 1 2 1 12 1788 3924 1 8 10 1 1 1 3 1 1 1
1 1222 3 10 12 1 2 1 12 1730 3907 1 8 10 1 1 1 3 1 1 3
1 1220 3 10 9 1 2 1 9 1740 3929 1 8 13 1 1 1 3 1 1 1
1 1237 1 11 8 1 2 1 9 1731 3895 1 8 10 1 1 1 3 1 1 3
1 1217 3 2 8 1 2 1 12 1739 3950 1 8 10 1 1 1 3 1 5 3
1 1225 1 11 9 1 2 1 12 1751 3717 1 8 10 1 1 1 3 1 2 3
1 1587 3 11 8 1 2 1 12 1704 3639 1 8 10 1 1 1 3 1 1 1
1 1237 1 10 12 1 2 1 9 1746 3626 1 8 10 1 1 1 3 1 1 3
1 1555 1 11 12 1 2 1 12 1725 3986 1 8 10 1 1 1 3 1 5 3
1 1585 3 10 8 1 2 1 9 1731 3910 1 8 13 1 1 1 3 1 1 1
1 1556 3 2 12 1 2 1 9 1767 3906 1 8 10 1 1 1 3 1 2 1
1 1190 1 2 8 1 2 1 9 1730 3897 1 8 10 1 1 1 3 1 2 1
1 1598 1 11 9 1 2 1 12 1751 3911 1 8 13 1 1 1 3 1 2 1
0 1702 7 10 6 1 3 1 7 1888 4399 1 8 8 1 1 1 3 1 1 1
0 1647 3 10 6 1 3 1 7 1820 4149 1 8 12 1 1 1 3 1 1 1
0 1644 7 10 6 1 3 1 7 1835 4163 1 8 12 1 1 1 3 1 1 4
0 1634 3 10 6 1 3 1 7 1801 3951 1 8 8 1 1 1 3 1 1 4
0 1617 3 10 6 1 3 1 7 1772 3940 1 8 12 1 1 1 3 1 1 4
0 1641 3 10 6 1 3 1 7 1860 4384 1 8 12 1 1 1 3 1 1 4
0 1649 3 10 6 1 3 1 7 1821 4202 1 8 8 1 1 1 3 1 1 4
0 1704 7 10 6 1 3 1 7 1869 4165 1 8 12 1 1 1 3 1 1 4
0 1694 7 10 6 1 3 1 7 1844 4183 1 8 8 1 1 1 3 1 1 1
0 1583 3 10 6 1 3 1 7 1776 3977 1 8 12 1 1 1 3 1 1 1
0 1663 7 10 6 1 3 1 7 1870 4406 1 8 12 1 1 1 3 1 1 1
0 1663 3 10 6 1 3 1 7 1792 4401 1 8 8 1 1 1 3 1 1 1
0 1663 3 10 6 1 3 1 7 1752 4151 1 8 8 1 1 1 3 1 1 4
0 1667 7 10 6 1 3 1 7 1811 4161 1 8 12 1 1 1 3 1 1 1
0 1675 3 10 6 1 3 1 7 1794 3970 1 8 12 1 1 1 3 1 1 1
0 1645 7 10 6 1 3 1 7 1837 4373 1 8 12 1 1 1 3 1 1 1
0 1702 7 10 6 1 3 1 7 1838 4221 1 8 8 1 1 1 3 1 1 4
0 1669 3 10 6 1 3 1 7 1807 3955 1 8 12 1 1 1 3 1 1 4
0 1672 7 10 6 1 3 1 7 1849 4205 1 8 8 1 1 1 3 1 1 1
0 1646 7 10 6 1 3 1 7 1848 4154 1 8 8 1 1 1 3 1 1 4
0 1608 3 10 6 1 3 1 7 1793 4200 1 8 12 1 1 1 3 1 1 1
0 1622 7 10 6 1 3 1 7 1802 4221 1 8 12 1 1 1 3 1 1 4
0 1623 7 10 6 1 3 1 7 1829 4204 1 8 8 1 1 1 3 1 1 1
0 1661 3 10 6 1 3 1 7 1839 4190 1 8 8 1 1 1 3 1 1 1
0 1692 3 10 6 1 3 1 7 1846 4233 1 8 8 1 1 1 3 1 1 1
0 1678 7 10 6 1 3 1 7 1875 4444 1 8 8 1 1 1 3 1 1 1
0 1665 7 10 6 1 3 1 7 1839 4232 1 8 8 1 1 1 3 1 1 1
0 1643 7 10 6 1 3 1 7 1773 3965 1 8 12 1 1 1 3 1 1 1
0 1639 7 10 6 1 3 1 7 1780 4192 1 8 8 1 1 1 3 1 1 4
0 1667 3 10 6 1 3 1 7 1806 3901 1 8 12 1 1 1 3 1 1 4
0 1629 7 10 6 1 3 1 7 1890 4539 1 8 8 1 1 1 3 1 1 4
0 1591 3 10 6 1 3 1 7 1773 3705 1 8 12 1 1 1 3 1 1 1
0 1669 7 10 6 1 3 1 7 1808 4184 1 8 12 1 1 1 3 1 1 4
0 1686 3 10 6 1 3 1 7 1876 4547 1 8 8 1 1 1 3 1 1 1
0 1902 7 10 6 1 3 1 7 1863 4452 1 8 12 1 1 1 3 1 1 4
0 1650 3 10 6 1 3 1 7 1843 4237 1 8 8 1 1 1 3 1 1 1
0 1651 3 10 6 1 3 1 7 1837 4194 1 8 12 1 1 1 3 1 1 4
0 1663 3 10 6 1 3 1 7 1838 4155 1 8 12 1 1 1 3 1 1 4
0 1610 3 10 6 1 3 1 7 1790 4221 1 8 12 1 1 1 3 1 1 1
0 1672 7 10 6 1 3 1 7 1870 4420 1 8 12 1 1 1 3 1 1 4
0 1684 3 10 6 1 3 1 7 1814 3922 1 8 12 1 1 1 3 1 1 4
0 1609 7 10 6 1 3 1 7 1814 3919 1 8 8 1 1 1 3 1 1 1
0 1613 3 10 6 1 3 1 7 1780 4207 1 8 12 1 1 1 3 1 1 1
0 1668 7 10 6 1 3 1 7 1863 4407 1 8 12 1 1 1 3 1 1 4
0 1645 7 10 6 1 3 1 7 1802 4243 1 8 12 1 1 1 3 1 1 1
0 1679 3 10 6 1 3 1 7 1796 4370 1 8 8 1 1 1 3 1 1 1
0 1690 3 10 6 1 3 1 7 1837 3972 1 8 12 1 1 1 3 1 1 1
0 1600 7 10 6 1 3 1 7 1832 4370 1 8 12 1 1 1 3 1 1 4
0 1663 7 10 6 1 3 1 7 1860 3981 1 8 12 1 1 1 3 1 1 4
0 1649 3 10 6 1 3 1 7 1793 4166 1 8 12 1 1 1 3 1 1 1
0 1638 7 10 6 1 3 1 7 1850 4384 1 8 12 1 1 1 3 1 1 4
0 1650 7 10 6 1 3 1 7 1819 3937 1 8 8 1 1 1 3 1 1 4
0 1623 7 10 6 1 3 1 7 1801 4191 1 8 12 1 1 1 3 1 1 1
0 1646 7 10 6 1 3 1 7 1819 4437 1 8 12 1 1 1 3 1 1 4
0 1619 7 10 6 1 3 1 7 1833 4400 1 8 12 1 1 1 3 1 1 1
0 1622 3 10 6 1 3 1 7 1826 3955 1 8 8 1 1 1 3 1 1 4
0 1665 3 10 6 1 3 1 7 1816 4382 1 8 8 1 1 1 3 1 1 1
0 1662 3 10 6 1 3 1 7 1759 3980 1 8 12 1 1 1 3 1 1 1
0 1617 7 10 6 1 3 1 7 1821 4195 1 8 8 1 1 1 3 1 1 1
0 1671 7 10 6 1 3 1 7 1825 4176 1 8 12 1 1 1 3 1 1 4
0 1719 3 10 6 1 3 1 7 1816 4208 1 8 8 1 1 1 3 1 1 1
0 1674 7 10 6 1 3 1 7 1834 4223 1 8 8 1 1 1 3 1 1 4
0 1669 3 10 6 1 3 1 7 1804 4200 1 8 12 1 1 1 3 1 1 4
0 1691 3 10 6 1 3 1 7 1833 4231 1 8 12 1 1 1 3 1 1 4
0 1589 7 10 6 1 3 1 7 1827 3952 1 8 12 1 1 1 3 1 1 1
0 1663 7 10 6 1 3 1 7 1840 4370 1 8 12 1 1 1 3 1 1 4
0 1695 3 10 6 1 3 1 7 1839 4197 1 8 12 1 1 1 3 1 1 4
0 1683 7 10 6 1 3 1 7 1861 4374 1 8 8 1 1 1 3 1 1 4
0 1722 3 10 6 1 3 1 7 1842 4384 1 8 8 1 1 1 3 1 1 4
0 1601 3 10 6 1 3 1 7 1811 3898 1 8 12 1 1 1 3 1 1 1
0 1625 3 10 6 1 3 1 7 1783 3970 1 8 8 1 1 1 3 1 1 1
0 1663 3 10 6 1 3 1 7 1838 4189 1 8 8 1 1 1 3 1 1 1
0 1645 7 10 6 1 3 1 7 1841 4156 1 8 8 1 1 1 3 1 1 1
0 1635 7 10 6 1 3 1 7 1846 4216 1 8 8 1 1 1 3 1 1 1
0 1678 3 10 6 1 3 1 7 1867 4412 1 8 12 1 1 1 3 1 1 1
0 1585 7 10 6 1 3 1 7 1772 3920 1 8 8 1 1 1 3 1 1 1
0 1738 7 10 6 1 3 1 7 1886 4601 1 8 12 1 1 1 3 1 1 1
0 1647 7 10 6 1 3 1 7 1841 4166 1 8 8 1 1 1 3 1 1 1
0 1644 7 10 6 1 3 1 7 1807 3934 1 8 8 1 1 1 3 1 1 4
0 1681 3 10 6 1 3 1 7 1867 4445 1 8 8 1 1 1 3 1 1 1
0 1702 7 10 6 1 3 1 7 1892 4449 1 8 8 1 1 1 3 1 1 1
0 1691 3 10 6 1 3 1 7 1797 4240 1 8 12 1 1 1 3 1 1 1
0 1663 7 10 6 1 3 1 7 1889 4595 1 8 12 1 1 1 3 1 1 1
0 1725 3 10 6 1 3 1 7 1865 4437 1 8 8 1 1 1 3 1 1 4
0 1641 7 10 6 1 3 1 7 1824 4169 1 8 8 1 1 1 3 1 1 1
0 1673 3 10 6 1 3 1 7 1815 4210 1 8 8 1 1 1 3 1 1 1
0 1633 3 10 6 1 3 1 7 1836 4388 1 8 8 1 1 1 3 1 1 1
0 1649 3 10 6 1 3 1 7 1825 4159 1 8 8 1 1 1 3 1 1 1
0 1659 7 10 6 1 3 1 7 1842 3969 1 8 12 1 1 1 3 1 1 4
0 1638 3 10 6 1 3 1 7 1802 3916 1 8 8 1 1 1 3 1 1 4
0 1687 3 10 6 1 3 1 7 1843 4171 1 8 8 1 1 1 3 1 1 4
0 1673 3 10 6 1 3 1 7 1792 3931 1 8 8 1 1 1 3 1 1 1
0 1663 7 10 6 1 3 1 7 1808 3960 1 8 8 1 1 1 3 1 1 4
0 1637 7 10 6 1 3 1 7 1827 4214 1 8 8 1 1 1 3 1 1 1
0 1659 3 10 6 1 3 1 7 1818 4235 1 8 8 1 1 1 3 1 1 1
0 1659 7 10 6 1 3 1 7 1818 4178 1 8 12 1 1 1 3 1 1 4
0 1698 7 10 6 1 3 1 7 1852 4246 1 8 8 1 1 1 3 1 1 4
0 1689 7 10 6 1 3 1 7 1807 4170 1 8 8 1 1 1 3 1 1 4
0 1627 7 10 6 1 3 1 7 1791 3976 1 8 12 1 1 1 3 1 1 4
0 1684 7 10 6 1 3 1 7 1825 4207 1 8 12 1 1 1 3 1 1 1
0 1651 3 10 6 1 3 1 7 1850 4375 1 8 12 1 1 1 3 1 1 4
0 1598 3 10 6 1 3 1 7 1786 3940 1 8 12 1 1 1 3 1 1 1
0 1611 7 10 6 1 3 1 7 1764 3944 1 8 12 1 1 1 3 1 1 4
0 1639 3 10 6 1 3 1 7 1833 3688 1 8 8 1 1 1 3 1 1 4
0 1682 3 10 6 1 3 1 7 1854 4244 1 8 12 1 1 1 3 1 1 4
0 1661 7 10 6 1 3 1 7 1878 4214 1 8 8 1 1 1 3 1 1 1
0 1688 3 10 6 1 3 1 7 1881 4404 1 8 8 1 1 1 3 1 1 4
0 1681 7 10 6 1 3 1 7 1840 4405 1 8 8 1 1 1 3 1 1 1
0 1643 7 10 6 1 3 1 7 1828 4206 1 8 12 1 1 1 3 1 1 4
0 1664 3 10 6 1 3 1 7 1824 3986 1 8 12 1 1 1 3 1 1 1
0 1692 7 10 6 1 3 1 7 1886 4208 1 8 12 1 1 1 3 1 1 4
0 1647 3 10 6 1 3 1 7 1830 4173 1 8 12 1 1 1 3 1 1 1
0 1643 3 10 6 1 3 1 7 1840 3985 1 8 8 1 1 1 3 1 1 4
0 1628 7 10 6 1 3 1 7 1799 3706 1 8 8 1 1 1 3 1 1 1
0 1630 7 10 6 1 3 1 7 1775 4171 1 8 12 1 1 1 3 1 1 1
0 1624 3 10 6 1 3 1 7 1771 3898 1 8 8 1 1 1 3 1 1 1
0 1680 7 10 6 1 3 1 7 1828 3983 1 8 12 1 1 1 3 1 1 1
0 1649 7 10 6 1 3 1 7 1829 4398 1 8 8 1 1 1 3 1 1 1
0 1599 3 10 6 1 3 1 7 1869 4212 1 8 8 1 1 1 3 1 1 4
0 1673 7 10 6 1 3 1 7 1820 4223 1 8 12 1 1 1 3 1 1 1
0 1633 3 10 6 1 3 1 7 1855 3948 1 8 8 1 1 1 3 1 1 1
0 1724 3 10 6 1 3 1 7 1864 4432 1 8 8 1 1 1 3 1 1 4
0 1608 3 10 6 1 3 1 7 1797 4163 1 8 8 1 1 1 3 1 1 1
0 1645 3 10 6 1 3 1 7 1836 4433 1 8 12 1 1 1 3 1 1 4
0 1661 3 10 6 1 3 1 7 1832 3991 1 8 12 1 1 1 3 1 1 4
0 1673 7 10 6 1 3 1 7 1809 4229 1 8 8 1 1 1 3 1 1 1
0 1648 7 10 6 1 3 1 7 1747 3899 1 8 12 1 1 1 3 1 1 1
0 1703 3 10 6 1 3 1 7 1863 4455 1 8 8 1 1 1 3 1 1 4
0 1713 7 10 6 1 3 1 7 1818 4226 1 8 12 1 1 1 3 1 1 1
0 1651 7 10 6 1 3 1 7 1850 4214 1 8 12 1 1 1 3 1 1 1
0 1625 7 10 6 1 3 1 7 1827 4163 1 8 8 1 1 1 3 1 1 4
0 1663 3 10 6 1 3 1 7 1827 3978 1 8 12 1 1 1 3 1 1 4
0 1606 7 10 6 1 3 1 7 1777 3958 1 8 12 1 1 1 3 1 1 1
0 1594 7 10 6 1 3 1 7 1819 4200 1 8 12 1 1 1 3 1 1 1
0 1640 7 10 6 1 3 1 7 1795 4193 1 8 8 1 1 1 3 1 1 1
0 1638 7 10 6 1 3 1 7 1778 3906 1 8 12 1 1 1 3 1 1 4
0 1649 7 10 6 1 3 1 7 1823 4160 1 8 12 1 1 1 3 1 1 4
0 1681 3 10 6 1 3 1 7 1845 4233 1 8 12 1 1 1 3 1 1 4
0 1572 3 10 6 1 3 1 7 1765 3926 1 8 8 1 1 1 3 1 1 1
0 1722 7 10 6 1 3 1 7 1839 4245 1 8 8 1 1 1 3 1 1 4
0 1676 3 10 6 1 3 1 7 1860 4203 1 8 12 1 1 1 3 1 1 1
0 1593 7 10 6 1 3 1 7 1818 4159 1 8 12 1 1 1 3 1 1 4
0 1598 7 10 6 1 3 1 7 1810 4180 1 8 12 1 1 1 3 1 1 1
0 1665 3 10 6 1 3 1 7 1855 4167 1 8 8 1 1 1 3 1 1 4
0 1693 7 10 6 1 3 1 7 1851 3923 1 8 12 1 1 1 3 1 1 4
0 1701 3 10 6 1 3 1 7 1864 4372 1 8 12 1 1 1 3 1 1 4
0 1632 3 10 6 1 3 1 7 1829 4166 1 8 12 1 1 1 3 1 1 1
0 1698 7 10 6 1 3 1 7 1905 4433 1 8 12 1 1 1 3 1 1 4
0 1614 3 10 6 1 3 1 7 1732 3623 1 8 12 1 1 1 3 1 1 1
0 1710 7 10 6 1 3 1 7 1777 3964 1 8 8 1 1 1 3 1 1 1
0 1624 7 10 6 1 3 1 7 1826 4207 1 8 12 1 1 1 3 1 1 1
0 1619 3 10 6 1 3 1 7 1827 4388 1 8 8 1 1 1 3 1 1 1
0 1650 3 10 6 1 3 1 7 1867 4407 1 8 12 1 1 1 3 1 1 4
0 1703 7 10 6 1 3 1 7 1847 4200 1 8 12 1 1 1 3 1 1 4
0 1707 7 10 6 1 3 1 7 1871 4411 1 8 8 1 1 1 3 1 1 1
0 1626 7 10 6 1 3 1 7 1876 4236 1 8 8 1 1 1 3 1 1 4
0 1715 7 10 6 1 3 1 7 1883 4457 1 8 8 1 1 1 3 1 1 4
0 1666 3 10 6 1 3 1 7 1844 4418 1 8 8 1 1 1 3 1 1 4
0 1689 7 10 6 1 3 1 7 1843 3974 1 8 12 1 1 1 3 1 1 1
