"x" "y" "cru5_precip_hd_61-9012"
"27504" -108.25 70.75 0.100000001490116
"144217" -71.75 -10.25 9.80000019073486
"64221" -109.75 45.25 0.899999976158142
"78200" 39.75 35.75 1.20000004768372
"45836" 57.75 58.25 1.5
"36939" -70.75 64.25 0.600000023841858
"158668" -46.25 -20.25 9.10000038146973
"29565" -157.75 69.25 0.200000002980232
"60898" 28.75 47.75 1.29999995231628
"23311" -44.75 73.75 1.60000002384186
"154482" 20.75 -17.25 3.29999995231628
"133597" 18.25 -2.75 5.59999990463257
"142077" -61.75 -8.75 9.5
"173442" 140.75 -30.25 0.600000023841858
"25753" 96.25 72.25 0.699999988079071
"77485" 42.25 36.25 2.20000004768372
"74604" 41.75 38.25 3.70000004768372
"89834" 96.75 27.75 0.300000011920929
"81742" 10.75 33.25 0.899999976158142
"150156" 17.75 -14.25 6
"36535" 87.25 64.75 1.39999997615814
"68171" 65.25 42.75 0.699999988079071
"95204" -98.25 23.75 0.5
"131439" 19.25 -1.25 5
"114694" -73.25 10.25 1.39999997615814
"41531" 65.25 61.25 1
"84654" 26.75 31.25 0.899999976158142
"121350" 14.75 5.75 0.300000011920929
"85447" 63.25 30.75 0.400000005960464
"27866" 72.75 70.75 0.699999988079071
"97633" 36.25 22.25 0.100000001490116
"86909" 74.25 29.75 0.200000002980232
"112175" 107.25 12.25 1.79999995231628
"176083" 21.25 -32.25 0.5
"78646" -97.25 35.25 1.20000004768372
"133612" 25.75 -2.75 6.80000019073486
"17550" -45.25 77.75 1.10000002384186
"35844" 101.75 65.25 0.600000023841858
"97042" 100.75 22.75 1
"12429" -85.75 81.25 0.300000011920929
"140319" 139.25 -7.25 8.39999961853027
"117799" 39.25 8.25 0.200000002980232
"65206" 22.75 44.75 1.5
"51330" -75.25 54.25 1.20000004768372
"123361" -59.75 4.25 4.30000019073486
"36551" 95.25 64.75 1
"156150" 134.75 -18.25 2.5
"56382" -69.25 50.75 2.5
"41721" 160.25 61.25 0.899999976158142
"154705" 132.25 -17.25 2.59999990463257
"65634" -123.25 44.25 7
"86567" -96.75 29.75 2.09999990463257
"65971" 45.25 44.25 0.899999976158142
"52291" 45.25 53.75 1.39999997615814
"22077" 58.25 74.75 0.699999988079071
"35817" 88.25 65.25 1.39999997615814
"48197" 158.25 56.75 1.5
"167988" -66.25 -26.75 3.20000004768372
"150150" 14.75 -14.25 4.80000019073486
"49394" 36.75 55.75 1.79999995231628
"73176" 47.75 39.25 0.800000011920929
"86041" 0.25 30.25 0.100000001490116
"33896" -152.25 66.25 0.600000023841858
"138678" 38.75 -6.25 4.09999990463257
"34739" -90.75 65.75 0.400000005960464
"155057" -51.75 -17.75 9.30000019073486
"40147" 93.25 62.25 1.20000004768372
"35697" 28.25 65.25 1.20000004768372
"41455" 27.25 61.25 1.5
"155210" 24.75 -17.75 4.69999980926514
"20450" -35.25 75.75 1.39999997615814
"11023" -68.75 82.25 0.300000011920929
"46641" 100.25 57.75 0.699999988079071
"156690" 44.75 -18.75 6.90000009536743
"54596" 117.75 52.25 0.100000001490116
"84095" 107.25 31.75 0.400000005960464
"148530" -75.25 -13.25 2.59999990463257
"79073" 116.25 35.25 0.300000011920929
"157233" -43.75 -19.25 9
"52227" 13.25 53.75 1.60000002384186
"43356" -102.25 59.75 0.600000023841858
"103186" -67.25 18.25 2.5
"162240" -60.25 -22.75 3
"34322" 60.75 66.25 1
"52679" -120.75 53.25 2.90000009536743
"26574" 146.75 71.75 0.300000011920929
"57336" 47.75 50.25 1
"45496" -112.25 58.25 0.699999988079071
"152553" 136.25 -15.75 4.19999980926514
"18184" -88.25 77.25 0.100000001490116
"52743" -88.75 53.25 1
"53469" -85.75 52.75 1
"176641" -59.75 -32.75 2.79999995231628
"75466" 112.75 37.75 0.100000001490116
"58019" 29.25 49.75 1.39999997615814
"16152" -24.25 78.75 0.699999988079071
"65958" 38.75 44.25 5.19999980926514
"32506" -127.25 67.25 0.400000005960464
"58863" 91.25 49.25 0.200000002980232
"44747" -126.75 58.75 0.899999976158142
"45520" -100.25 58.25 0.699999988079071
"12489" -55.75 81.25 0.300000011920929
"36163" -98.75 64.75 0.200000002980232
"84843" 121.25 31.25 1.10000002384186
"136469" 14.25 -4.75 5.69999980926514
"85332" 5.75 30.75 0.100000001490116
"46960" -100.25 57.25 0.699999988079071
"58040" 39.75 49.75 1.70000004768372
"66164" 141.75 44.25 4
"101307" 73.25 19.75 0.200000002980232
"72349" -5.75 39.75 2.20000004768372
"84586" -7.25 31.25 1.20000004768372
"32149" 54.25 67.75 1.10000002384186
"71794" 76.75 40.25 0.200000002980232
"52355" 77.25 53.75 0.5
"69339" -70.75 41.75 3.59999990463257
"151830" 134.75 -15.25 4.19999980926514
"24407" 143.25 73.25 0.200000002980232
"88699" -110.75 28.25 0.699999988079071
"176994" 116.75 -32.75 0.400000005960464
"185268" -66.25 -38.75 0.600000023841858
"88433" 116.25 28.75 1.39999997615814
"166737" 28.25 -25.75 3.5
"95514" 56.75 23.75 0.400000005960464
"144414" 26.75 -10.25 5.19999980926514
"95545" 72.25 23.75 0.200000002980232
"82224" -108.25 32.75 0.899999976158142
"38271" -124.75 63.25 0.5
"28657" 108.25 70.25 0.400000005960464
"58769" 44.25 49.25 1.20000004768372
"55303" 111.25 51.75 0.200000002980232
"156499" -50.75 -18.75 9
"85499" 89.25 30.75 0.100000001490116
"73122" 20.75 39.25 5.40000009536743
"196779" -70.75 -46.75 0.100000001490116
"160838" -41.25 -21.75 5.40000009536743
"74513" -3.75 38.25 1.79999995231628
"84385" -107.75 31.25 0.400000005960464
"104238" 98.75 17.75 0.200000002980232
"20466" -27.25 75.75 1.39999997615814
"96808" -16.25 22.75 0.300000011920929
"170314" 16.75 -28.25 0.100000001490116
"37412" 165.75 64.25 0.899999976158142
"56610" 44.75 50.75 1.20000004768372
"120468" -66.25 6.25 1.79999995231628
"88247" 23.25 28.75 0.100000001490116
"56306" -107.25 50.75 0.5
"30853" 126.25 68.75 0.5
"48450" -75.25 56.25 1.10000002384186
"84615" 7.25 31.25 0.100000001490116
"52912" -4.25 53.25 4.59999990463257
"24643" -98.75 72.75 0.100000001490116
"26216" -32.25 71.75 2.09999990463257
"109998" 98.75 13.75 0.200000002980232
"53526" -57.25 52.75 3.5
"153992" 135.75 -16.75 3.40000009536743
"65894" 6.75 44.25 3.5
"51339" -70.75 54.25 1.39999997615814
"88395" 97.25 28.75 0.200000002980232
"36390" 14.75 64.75 1.89999997615814
"120459" -70.75 6.25 1.20000004768372
"33713" 116.25 66.75 0.400000005960464
"36677" 158.25 64.75 0.5
"48027" 73.25 56.75 0.699999988079071
"53893" 126.25 52.75 0.200000002980232
"86815" 27.25 29.75 0.300000011920929
"58463" -108.75 49.25 0.600000023841858
"71062" 70.75 40.75 1.20000004768372
"142454" 126.75 -8.75 7.5
"30807" 103.25 68.75 0.400000005960464
"63873" 76.25 45.75 0.699999988079071
"41250" -75.25 61.25 0.899999976158142
"70341" 70.25 41.25 1.89999997615814
"86236" 97.75 30.25 0.100000001490116
"53703" 31.25 52.75 1.5
"162235" -62.75 -22.75 3.09999990463257
"147811" -74.75 -12.75 3
"124252" 25.75 3.75 1.29999995231628
"48852" 125.75 56.25 0.5
"43335" -112.75 59.75 0.600000023841858
"73882" 40.75 38.75 3
"35054" 66.75 65.75 0.899999976158142
"44753" -123.75 58.75 0.699999988079071
"112111" 75.25 12.25 0.800000011920929
"36443" 41.25 64.75 1.5
"86751" -4.75 29.75 0.5
"124975" 27.25 3.25 1.60000002384186
"51075" 157.25 54.75 2
"33972" -114.25 66.25 0.5
"144269" -45.75 -10.25 6.80000019073486
"156497" -51.75 -18.75 8.89999961853027
"68030" -5.25 42.75 2.59999990463257
"30790" 94.75 68.75 0.800000011920929
"114825" -7.75 10.25 0.200000002980232
"57755" -102.75 49.75 0.600000023841858
"89624" -8.25 27.75 0.400000005960464
"132699" -70.75 -2.25 7.69999980926514
"110574" 26.75 13.25 0.100000001490116
"160118" -41.25 -21.25 5.69999980926514
"130764" 41.75 -0.75 0.600000023841858
"151640" 39.75 -15.25 5.30000019073486
"178248" 23.75 -33.75 2.09999990463257
"86201" 80.25 30.25 0.600000023841858
"121409" 44.25 5.75 0.100000001490116
"79708" 73.75 34.75 1.29999995231628
"67839" -100.75 42.75 0.300000011920929
"71788" 73.75 40.25 1
"183525" 142.25 -37.25 1.20000004768372
"41865" -127.75 60.75 0.800000011920929
"140620" -70.25 -7.75 8.80000019073486
"71474" -83.25 40.25 2.29999995231628
"41732" 165.75 61.25 1.10000002384186
"94121" 80.25 24.75 0.400000005960464
"37248" 83.75 64.25 1.20000004768372
"22161" 100.25 74.75 0.5
"89082" 80.75 28.25 0.400000005960464
"25751" 95.25 72.25 0.699999988079071
"56313" -103.75 50.75 0.699999988079071
"195332" -74.25 -45.75 4
"78850" 4.75 35.25 1.5
"64252" -94.25 45.25 0.699999988079071
"64692" 125.75 45.25 0.100000001490116
"56334" -93.25 50.75 1.10000002384186
"57384" 71.75 50.25 0.600000023841858
"51727" 123.25 54.25 0.200000002980232
"55657" -71.75 51.25 1.89999997615814
"33214" -133.25 66.75 0.699999988079071
"122110" 34.75 5.25 0.600000023841858
"51705" 112.25 54.25 0.200000002980232
"43128" 143.75 60.25 0.5
"22443" -118.75 74.25 0.100000001490116
"87504" 11.75 29.25 0.100000001490116
"80516" 117.75 34.25 0.400000005960464
"174889" 144.25 -31.25 0.899999976158142
"171611" -54.75 -29.25 4.80000019073486
"64949" -105.75 44.75 0.5
"47640" -120.25 56.75 0.800000011920929
"169427" -66.75 -27.75 1.5
"33137" -171.75 66.75 1.20000004768372
"71428" -106.25 40.25 1.29999995231628
"150035" -42.75 -14.25 5
"53096" 87.75 53.25 0.899999976158142
"176309" 134.25 -32.25 0.5
"51501" 10.25 54.25 2.20000004768372
"34309" 54.25 66.25 1.29999995231628
"157189" -65.75 -19.25 2.40000009536743
"168152" 15.75 -26.75 0.100000001490116
"108902" -89.25 14.25 1
"96301" 90.25 23.25 0.300000011920929
"147856" -52.25 -12.75 9.80000019073486
"90920" -80.25 26.75 1.79999995231628
"154716" 137.75 -17.25 3.70000004768372
"42939" 49.25 60.25 1.5
"97723" 81.25 22.25 0.5
"33815" 167.25 66.75 0.5
"108442" 40.75 14.75 0.699999988079071
"15516" 17.75 79.25 2
"92750" 114.75 25.75 1.29999995231628
"171770" 24.75 -29.25 1.20000004768372
"28253" -93.75 70.25 0.200000002980232
"48016" 67.75 56.75 0.699999988079071
"64713" 136.25 45.25 0.899999976158142
"166253" 146.25 -25.25 1.89999997615814
"74313" -103.75 38.25 0.300000011920929
"55851" 25.25 51.25 1.29999995231628
"44605" 162.25 59.25 1.29999995231628
"69964" -118.25 41.25 0.600000023841858
"131603" 101.25 -1.25 13.3999996185303
"33070" 154.75 67.25 0.5
"146392" -64.25 -11.75 7.30000019073486
"48070" 94.75 56.75 0.800000011920929
"15395" -42.75 79.25 0.899999976158142
"178446" 122.75 -33.75 0.600000023841858
"74599" 39.25 38.25 2.5
"38930" -155.25 62.75 1.10000002384186
"44051" -114.75 59.25 0.699999988079071
"53476" -82.25 52.75 0.899999976158142
"47748" -66.25 56.75 1.5
"91976" 87.75 26.25 0.200000002980232
"193178" -71.25 -44.25 1.79999995231628
"70449" 124.25 41.25 0.400000005960464
"81204" 101.75 33.75 0.100000001490116
"43110" 134.75 60.25 0.400000005960464
"86753" -3.75 29.75 0.400000005960464
"111072" -84.25 12.75 6.19999980926514
"137946" 32.75 -5.75 6.19999980926514
"98428" 73.75 21.75 0.200000002980232
"80112" -84.25 34.25 4.09999990463257
"47017" -71.75 57.25 1.10000002384186
"150020" -50.25 -14.25 9.80000019073486
"62298" 8.75 46.75 5.59999990463257
"94832" 75.75 24.25 0.200000002980232
"50629" -65.75 54.75 1.79999995231628
"60840" -0.25 47.75 2
"77531" 65.25 36.25 0.899999976158142
"104911" 75.25 17.25 0.200000002980232
"50565" -97.75 54.75 0.899999976158142
"50253" 106.25 55.25 0.699999988079071
"57490" 124.75 50.25 0.200000002980232
"95613" 106.25 23.75 0.5
"47756" -62.25 56.75 2.70000004768372
"30430" -85.25 68.75 0.100000001490116
"93367" 63.25 25.25 0.600000023841858
"117578" -71.25 8.25 1.39999997615814
"133800" 119.75 -2.75 10.5
"124255" 27.25 3.75 1.5
"122274" 116.75 5.25 8.39999961853027
"36978" -51.25 64.25 1.79999995231628
"11731" -74.75 81.75 0.600000023841858
"96096" -12.25 23.25 0.100000001490116
"106279" 39.25 16.25 1.20000004768372
"53090" 84.75 53.25 1.10000002384186
"28378" -31.25 70.25 2.20000004768372
"38838" 158.75 63.25 0.5
"100598" 78.75 20.25 0.5
"96279" 79.25 23.25 0.5
"33126" -177.25 66.75 1.20000004768372
"37106" 12.75 64.25 3.70000004768372
"139903" -68.75 -7.25 9
"83655" -112.75 31.75 0.899999976158142
"34608" -156.25 65.75 0.699999988079071
"18270" -45.25 77.25 1.20000004768372
"33893" -153.75 66.25 0.5
"43719" 79.25 59.75 0.899999976158142
"37385" 152.25 64.25 0.600000023841858
"188144" -68.25 -40.75 0.400000005960464
"92613" 46.25 25.75 0.300000011920929
"122638" -61.25 4.75 3.40000009536743
"70736" -92.25 40.75 1.39999997615814
"161924" 141.75 -22.25 1.5
"61836" 137.75 47.25 1.10000002384186
"40590" -45.25 61.75 3.90000009536743
"171064" 31.75 -28.75 3.29999995231628
"36212" -74.25 64.75 0.600000023841858
"97527" -16.75 22.25 0.300000011920929
"104564" -98.25 17.25 0.200000002980232
"56681" 80.25 50.75 0.699999988079071
"79352" -104.25 34.75 0.400000005960464
"47979" 49.25 56.75 1.39999997615814
"30331" -134.75 68.75 0.400000005960464
"161212" 145.75 -21.75 2.70000004768372
"58207" 123.25 49.75 0.100000001490116
"53711" 35.25 52.75 1.79999995231628
"32831" 35.25 67.25 1.39999997615814
"36690" 164.75 64.75 0.699999988079071
"105683" 101.25 16.75 0.200000002980232
"139374" 26.75 -6.75 5.90000009536743
"54248" -56.25 52.25 3.5
"50104" 31.75 55.25 1.60000002384186
"34409" 104.25 66.25 0.5
"163689" -55.75 -23.75 5.40000009536743
"55273" 96.25 51.75 0.600000023841858
"67312" -4.25 43.25 3.29999995231628
"42958" 58.75 60.25 1.29999995231628
"43813" 126.25 59.75 0.600000023841858
"71634" -3.25 40.25 1.5
"119740" -70.25 6.75 0.899999976158142
"118448" 3.75 7.75 0.200000002980232
"156872" 135.75 -18.75 2.29999995231628
"171056" 27.75 -28.75 2.90000009536743
"47611" -134.75 56.75 6.09999990463257
"29300" 69.75 69.75 0.699999988079071
"135630" -45.25 -4.25 3.90000009536743
"67360" 19.75 43.25 3.40000009536743
"84686" 42.75 31.25 0.300000011920929
"25007" 83.25 72.75 1
"41532" 65.75 61.25 1
"21880" -40.25 74.75 1.70000004768372
"61091" 125.25 47.75 0.100000001490116
"53039" 59.25 53.25 0.699999988079071
"75496" 127.75 37.75 0.600000023841858
"38322" -99.25 63.25 0.400000005960464
"69279" -100.75 41.75 0.400000005960464
"85521" 100.25 30.75 0.100000001490116
"36479" 59.25 64.75 1.20000004768372
"68888" 63.75 42.25 0.5
"79360" -100.25 34.75 0.5
"30137" 128.25 69.25 0.400000005960464
"167279" -60.75 -26.25 4.40000009536743
"36427" 33.25 64.75 1.29999995231628
"86831" 35.25 29.75 0.200000002980232
"43593" 16.25 59.75 1.39999997615814
"74582" 30.75 38.25 2.5
"48860" 129.75 56.25 0.400000005960464
"112897" 108.25 11.75 2.79999995231628
"29088" -36.25 69.75 2.79999995231628
"37177" 48.25 64.25 1.39999997615814
"133589" 14.25 -2.75 6.59999990463257
"59672" 135.75 48.75 0.600000023841858
"115549" -5.75 9.75 0.200000002980232
"86996" 117.75 29.75 1.5
"103119" -100.75 18.25 0.200000002980232
"59601" 100.25 48.75 0.100000001490116
"34275" 37.25 66.25 1.39999997615814
"39421" 90.25 62.75 1.39999997615814
"121917" -61.75 5.25 4.40000009536743
"48720" 59.75 56.25 1
"62805" -97.75 46.25 0.400000005960464
"135069" 34.25 -3.75 3.90000009536743
"55149" 34.25 51.75 1.70000004768372
"86760" -0.25 29.75 0.100000001490116
"35161" 120.25 65.75 0.5
"31616" 147.75 68.25 0.400000005960464
"187192" 175.75 -39.75 3.5
"89155" 117.25 28.25 1.60000002384186
"63731" 5.25 45.75 2.20000004768372
"78355" 117.25 35.75 0.300000011920929
"58462" -109.25 49.25 0.600000023841858
"133600" 19.75 -2.75 6
"102791" 95.25 18.75 0.300000011920929
"38946" -147.25 62.75 0.800000011920929
"104561" -99.75 17.25 0.100000001490116
"45485" -117.75 58.25 0.600000023841858
"65703" -88.75 44.25 1.20000004768372
"33964" -118.25 66.25 0.400000005960464
"132697" -71.75 -2.25 7.5
"117078" 38.75 8.75 0.200000002980232
"59975" -72.75 48.25 2.59999990463257
"166946" 132.75 -25.75 0.800000011920929
"144980" -50.25 -10.75 9.10000038146973
"155079" -40.75 -17.75 5.30000019073486
"153613" -53.75 -16.75 8.19999980926514
"165849" -55.75 -25.25 4.80000019073486
"135038" 18.75 -3.75 5.90000009536743
"19285" 102.25 76.75 0.5
"99877" 78.25 20.75 0.5
"87499" 9.25 29.25 0.100000001490116
"44514" 116.75 59.25 0.5
"54461" 50.25 52.25 1.29999995231628
"44416" 67.75 59.25 0.899999976158142
"77941" -89.75 35.75 4.09999990463257
"42636" -102.25 60.25 0.600000023841858
"161545" -47.75 -22.25 8.19999980926514
"175561" 120.25 -31.75 0.5
"89093" 86.25 28.25 0.600000023841858
"37370" 144.75 64.25 0.300000011920929
"73191" 55.25 39.25 0.800000011920929
"161536" -52.25 -22.25 6.30000019073486
"136502" 30.75 -4.75 6.5
"126428" 33.75 2.25 1
"82936" -112.25 32.25 0.899999976158142
"76804" 61.75 36.75 0.800000011920929
"55822" 10.75 51.25 1.29999995231628
"30197" 158.25 69.25 0.300000011920929
"14652" -54.25 79.75 0.699999988079071
"32463" -148.75 67.25 0.100000001490116
"125117" 98.25 3.25 10.6000003814697
"33043" 141.25 67.25 0.300000011920929
"62280" -0.25 46.75 2.29999995231628
"29053" -53.75 69.75 1.10000002384186
"24052" -34.25 73.25 1.89999997615814
"70362" 80.75 41.25 0.100000001490116
"65306" 72.75 44.75 0.800000011920929
"48682" 40.75 56.25 1.60000002384186
"30837" 118.25 68.75 0.400000005960464
"48064" 91.75 56.75 0.899999976158142
"57351" 55.25 50.25 0.800000011920929
"98505" 112.25 21.75 0.800000011920929
"39313" 36.25 62.75 1.5
"91988" 93.75 26.25 0.5
"24294" 86.75 73.25 1
"159550" 34.75 -20.75 6.09999990463257
"80986" -7.25 33.75 2.59999990463257
"138492" -54.25 -6.25 7.5
"48060" 89.75 56.75 0.899999976158142
"103530" 104.75 18.25 0.699999988079071
"33343" -68.75 66.75 0.300000011920929
"151443" -58.75 -15.25 7
"72379" 9.25 39.75 2.5
"83999" 59.25 31.75 0.600000023841858
"166200" 119.75 -25.25 0.600000023841858
"22143" 91.25 74.75 0.699999988079071
"42910" 34.75 60.25 1.79999995231628
"124075" -62.75 3.75 3.70000004768372
"25347" -106.75 72.25 0.100000001490116
"184545" -67.75 -38.25 0.5
"74645" 62.25 38.25 0.600000023841858
"33136" -172.25 66.75 1.29999995231628
"45930" 104.75 58.25 0.699999988079071
"51546" 32.75 54.25 1.60000002384186
"102692" 45.75 18.75 0.400000005960464
"82661" 110.25 32.75 0.300000011920929
"27155" 77.25 71.25 0.899999976158142
"81514" -103.25 33.25 0.5
"135577" -71.75 -4.25 7.90000009536743
"24763" -38.75 72.75 2.20000004768372
"20358" -81.25 75.75 0.300000011920929
"161703" 31.25 -22.25 2.59999990463257
"161015" 47.25 -21.75 7.69999980926514
"95450" 24.75 23.75 0.100000001490116
"54405" 22.25 52.25 1
"35215" 147.25 65.75 0.300000011920929
"154731" 145.25 -17.25 5.19999980926514
"99689" -15.75 20.75 0.100000001490116
"189577" -71.75 -41.75 1.39999997615814
"166554" -63.25 -25.75 3.29999995231628
"31809" -115.75 67.75 0.400000005960464
"54400" 19.75 52.25 1.10000002384186
"36547" 93.25 64.75 1.10000002384186
"82441" 0.25 32.75 0.600000023841858
"46251" -94.75 57.75 0.699999988079071
"92014" 106.75 26.25 0.699999988079071
"33054" 146.75 67.25 0.400000005960464
"60603" -118.75 47.75 1.20000004768372
"35797" 78.25 65.25 1
"43405" -77.75 59.75 0.800000011920929
"134863" -68.75 -3.75 8.5
"30348" -126.25 68.75 0.200000002980232
"67489" 84.25 43.25 0.200000002980232
"127821" 10.25 1.25 4.90000009536743
"137782" -49.25 -5.75 8
"132893" 26.25 -2.25 6.40000009536743
"164423" -48.75 -24.25 5.40000009536743
"33290" -95.25 66.75 0.300000011920929
"45483" -118.75 58.25 0.600000023841858
"126229" -65.75 2.25 4.90000009536743
"170865" -67.75 -28.75 1.20000004768372
"66622" 10.75 43.75 2.40000009536743
"73628" -86.25 38.75 2.79999995231628
"46472" 15.75 57.75 1.5
"171987" 133.25 -29.25 0.5
"166921" 120.25 -25.75 0.5
"42429" 154.25 60.75 0.899999976158142
"74285" -117.75 38.25 0.800000011920929
"57263" 11.25 50.25 1.5
"40398" -141.25 61.75 1.20000004768372
"117703" -8.75 8.25 0.699999988079071
"127853" 26.25 1.25 2.70000004768372
"77910" -105.25 35.75 0.5
"134197" -41.75 -3.25 2
"88343" 71.25 28.75 0.100000001490116
"36428" 33.75 64.75 1.29999995231628
"117791" 35.25 8.25 0.800000011920929
"124988" 33.75 3.25 0.600000023841858
"42226" 52.75 60.75 1.39999997615814
"119869" -5.75 6.75 0.800000011920929
"60916" 37.75 47.75 1.70000004768372
"93938" -11.25 24.75 0.100000001490116
"155755" -62.75 -18.25 4
"148541" -69.75 -13.25 15.5
"19621" -89.75 76.25 0.200000002980232
"150881" 20.25 -14.75 5.80000019073486
"78653" -93.75 35.25 3.09999990463257
"142826" -47.25 -9.25 7.40000009536743
"159398" -41.25 -20.75 6.09999990463257
"87567" 43.25 29.25 0.100000001490116
"79117" 138.25 35.25 0.899999976158142
"140811" 25.25 -7.75 7.09999990463257
"135045" 22.25 -3.75 6.5
"36480" 59.75 64.75 1.10000002384186
"78994" 76.75 35.25 0.600000023841858
"172698" 128.75 -29.75 0.600000023841858
"78247" 63.25 35.75 1
"142770" -75.25 -9.25 8.39999961853027
"73361" 140.25 39.25 5
"35162" 120.75 65.75 0.5
"79548" -6.25 34.75 3.09999990463257
"185263" -68.75 -38.75 0.300000011920929
"143559" -40.75 -9.75 2.70000004768372
"66870" 134.75 43.75 0.800000011920929
"81553" -83.75 33.25 3.40000009536743
"32311" 135.25 67.75 0.200000002980232
"57321" 40.25 50.25 1.5
"58831" 75.25 49.25 0.400000005960464
"47015" -72.75 57.25 1
"153768" 23.75 -16.75 5.09999990463257
"26512" 115.75 71.75 0.400000005960464
"59636" 117.75 48.75 0.100000001490116
"45464" -128.25 58.25 1
"67319" -0.75 43.25 2.90000009536743
"66779" 89.25 43.75 0.100000001490116
"78120" -0.25 35.75 1.5
"41466" 32.75 61.25 1.5
"15426" -27.25 79.25 0.5
"60638" -101.25 47.75 0.5
"114993" 76.25 10.25 1.5
"108557" 98.25 14.75 0.100000001490116
"69286" -97.25 41.75 0.600000023841858
"28705" 132.25 70.25 0.400000005960464
"185692" 145.75 -38.75 2
"24639" -100.75 72.75 0.100000001490116
"29932" 25.75 69.25 1.10000002384186
"25045" 102.25 72.75 0.600000023841858
"13133" -93.75 80.75 0.200000002980232
"74752" 115.75 38.25 0.100000001490116
"144411" 25.25 -10.25 6.5
"20447" -36.75 75.75 1.5
"143527" -56.75 -9.75 10.3000001907349
"64553" 56.25 45.25 0.400000005960464
"12549" -25.75 81.25 0.200000002980232
"104140" 49.75 17.75 0.100000001490116
"38236" -142.25 63.25 0.300000011920929
"49345" 12.25 55.75 1.79999995231628
"37524" -138.25 63.75 0.300000011920929
"115714" 76.75 9.75 1.60000002384186
"35184" 131.75 65.75 0.200000002980232
"121930" -55.25 5.25 6.19999980926514
"23298" -51.25 73.75 1.29999995231628
"35364" -138.25 65.25 0.100000001490116
"141408" -36.25 -8.25 0.800000011920929
"80821" -89.75 33.75 4.69999980926514
"64943" -108.75 44.75 0.100000001490116
"78196" 37.75 35.75 1.5
"40838" 78.75 61.75 1
"51003" 121.25 54.75 0.200000002980232
"49367" 23.25 55.75 1.5
"35325" -157.75 65.25 0.5
"133068" 113.75 -2.25 7.69999980926514
"120686" 42.75 6.25 0.100000001490116
"68210" 84.75 42.75 0.200000002980232
"40086" 62.75 62.25 1
"143506" -67.25 -9.75 8.5
"170150" -65.25 -28.25 2.90000009536743
"159361" -59.75 -20.75 3
"74654" 66.75 38.25 1.39999997615814
"75032" -104.25 37.75 0.300000011920929
"27895" 87.25 70.75 1.29999995231628
"31724" -158.25 67.75 0.200000002980232
"26178" -51.25 71.75 0.899999976158142
"133840" 139.75 -2.75 8.30000019073486
"60637" -101.75 47.75 0.5
"16031" -84.75 78.75 0.200000002980232
"133621" 30.25 -2.75 3.70000004768372
"57992" 15.75 49.75 1.39999997615814
"75733" -113.75 37.25 0.699999988079071
"49414" 46.75 55.75 1.39999997615814
"59287" -56.75 48.75 3.79999995231628
"91271" 95.25 26.75 0.400000005960464
"175372" 25.75 -31.75 1.39999997615814
"126236" -62.25 2.25 2.79999995231628
"181380" 149.75 -35.75 2.40000009536743
"54174" -93.25 52.25 1
"139231" -44.75 -6.75 5.09999990463257
"64449" 4.25 45.25 2.59999990463257
"26915" -42.75 71.25 2.09999990463257
"54450" 44.75 52.25 1.29999995231628
"36043" -158.75 64.75 0.5
"109132" 25.75 14.25 0.100000001490116
"122088" 23.75 5.25 0.699999988079071
"70264" 31.75 41.25 3.59999990463257
"54834" -123.25 51.75 1.20000004768372
"97766" 102.75 22.25 0.800000011920929
"68559" -100.75 42.25 0.400000005960464
"129842" -59.25 -0.25 3.20000004768372
"13507" 93.25 80.75 0.300000011920929
"29101" -29.75 69.75 2.20000004768372
"128721" 100.25 0.75 10.1999998092651
"52459" 129.25 53.75 0.400000005960464
"46567" 63.25 57.75 0.800000011920929
"70044" -78.25 41.25 2.40000009536743
"138636" 17.75 -6.25 5.90000009536743
"130754" 36.75 -0.75 3.29999995231628
"61072" 115.75 47.75 0.100000001490116
"143502" -69.25 -9.75 8.60000038146973
"42285" 82.25 60.75 1.10000002384186
"47731" -74.75 56.75 1.10000002384186
"84812" 105.75 31.25 0.400000005960464
"50815" 27.25 54.75 1.5
"43787" 113.25 59.75 0.800000011920929
"132691" -74.75 -2.25 6.59999990463257
"34386" 92.75 66.25 1.10000002384186
"41923" -98.75 60.75 0.5
"48872" 135.75 56.25 0.699999988079071
"60306" 92.75 48.25 0.100000001490116
"43578" 8.75 59.75 1.79999995231628
"28337" -51.75 70.25 0.899999976158142
"60251" 65.25 48.25 0.600000023841858
"19727" -36.75 76.25 1.39999997615814
"123717" 118.25 4.25 7
"63056" 27.75 46.25 1.10000002384186
"88270" 34.75 28.75 0.100000001490116
"21125" -57.75 75.25 0.600000023841858
"29210" 24.75 69.75 1.60000002384186
"71077" 78.25 40.75 0.200000002980232
"191732" -74.25 -43.25 3
"80102" -89.25 34.25 4.80000019073486
"96990" 74.75 22.75 0.100000001490116
"47316" 77.75 57.25 0.800000011920929
"82545" 52.25 32.75 0.699999988079071
"138493" -53.75 -6.25 7.40000009536743
"58153" 96.25 49.75 0.300000011920929
"98330" 24.75 21.75 0.100000001490116
"82582" 70.75 32.75 0.5
"91249" 84.25 26.75 0.300000011920929
"111291" 25.25 12.75 0.100000001490116
"91980" 89.75 26.25 0.100000001490116
"131666" 132.75 -1.25 9.10000038146973
"36123" -118.75 64.75 0.5
"76467" -106.75 36.75 1.29999995231628
